image,label,delta_low_mean_50_100,delta_mid_mean_50_100,delta_high_mean_50_100,delta_low_std_50_100,delta_mid_std_50_100,delta_high_std_50_100,delta_low_mean_100_150,delta_mid_mean_100_150,delta_high_mean_100_150,delta_low_std_100_150,delta_mid_std_100_150,delta_high_std_100_150,delta_low_mean_150_200,delta_mid_mean_150_200,delta_high_mean_150_200,delta_low_std_150_200,delta_mid_std_150_200,delta_high_std_150_200,delta_low_mean_200_300,delta_mid_mean_200_300,delta_high_mean_200_300,delta_low_std_200_300,delta_mid_std_200_300,delta_high_std_200_300,delta_low_mean_300_400,delta_mid_mean_300_400,delta_high_mean_300_400,delta_low_std_300_400,delta_mid_std_300_400,delta_high_std_300_400,delta_low_mean_400_500,delta_mid_mean_400_500,delta_high_mean_400_500,delta_low_std_400_500,delta_mid_std_400_500,delta_high_std_400_500,delta_low_mean_500_750,delta_mid_mean_500_750,delta_high_mean_500_750,delta_low_std_500_750,delta_mid_std_500_750,delta_high_std_500_750
members/member_488.png,1,-0.005216363817453301,-0.032103687524795504,-0.09737014770507812,-0.0007624644786118993,-0.002467446029186299,-0.004720609169453401,-0.0038123931735754013,-0.0220638960599899,-0.04580703377723688,0.0004522493109107,-0.0020940494723618005,-0.0020227050408720996,-0.003926346078515098,-0.017545990645885502,-0.029915180057287306,-0.0013637440279127,-0.0013278406113385998,-0.0023345712106675,-0.0054389331489801025,-0.020506687462329896,-0.0328076966106891,-0.0029131108894944,-0.0015604272484779002,-0.0020352586871013,-0.0056967064738273985,-0.0141501072794199,-0.014291096478700699,0.0008554602973162998,-0.0013155643828213002,-0.0009179275366478,-0.002965684980154001,-0.008132022339850602,-0.0060596547555178005,-0.0013418924063443999,-0.0013260320993140997,-0.0002535669555071741,-0.0082965688779951,-0.006414004223188399,-0.0032438171911053,-0.0030660061165689997,-0.0009706145046947448,-3.1464478524867445e-05
members/member_489.png,1,-0.007763277739286499,-0.026017300784587895,-0.053877685219049495,-0.0014118105173110997,-0.0034591555595397993,-0.004117544740438399,-0.0013774819672107003,-0.018828745931386906,-0.023550380021333694,-0.00046162726357579925,-0.0005171070806681997,-0.0014988051261753004,-0.002614898607134798,-0.009774034842848795,-0.012170992791652704,-0.0006880466826260003,-0.0003632516600192001,-0.001319338567555,-0.004850773140788099,-0.0141037497669458,-0.0115785519592464,-0.0004387996159494001,-0.0024410297628492004,-0.0011391245643608,-0.004555875435471601,-0.0049945898354054,-0.0046795157250017,-0.0006481898017227997,0.0011538537219167003,-0.00044419546611609997,-0.0044354191049933,-0.0047432230785489,-0.0019102075602858998,-0.0013526943512261,-0.0023094248026609,-0.00018574679415898763,-0.0079815771896392,-0.004950312199071,-0.0010130930531885908,-0.0035696390550583003,-0.0014236252864065864,-5.344122837414034e-05
members/member_490.png,1,-0.005923375487327499,-0.031490392982959706,-0.052487410604953696,0.000995590351522,-0.0023598661646246997,-0.005050339736044399,-0.0074495300650597035,-0.0106479860842228,-0.028858680278062807,-0.0018925610929727,9.038206189869967e-05,-0.0010005296207964004,3.5330653190602385e-05,-0.011985678225755698,-0.016989946365356494,-0.000597165897488601,0.00044015981256959914,-0.0003430349752306999,-0.004010030999779701,-0.011241156607866301,-0.018992176279425604,-0.0001739612780511995,-0.0025463495403527997,-0.0019067022949457,-0.0021748319268227005,-0.014901537448167801,-0.012821807526052,-0.0027692201547324,-0.0029095499776304,-0.0020001289085484998,-0.0068705305457115,-0.012859847396612199,-0.007390945684164799,0.00039335666224359946,-0.0019637554651125997,-0.0007189625466708,-0.011878754012286599,-0.0101864116732031,-0.0045342980010900005,-0.0042170458473265995,-0.0010460072699060915,-0.00017379287237416429
members/member_491.png,1,-0.007179671898484199,-0.021912164986133603,-0.0440736711025238,-0.0003798655234276997,-0.0026328298263252007,-0.0023088390007614994,3.524310886859894e-05,-0.013058230280876194,-0.017993096262216603,0.0011439346708356996,-0.0005473443306982994,-0.0016096315812320003,-0.003575799986720099,-0.010356396436691298,-0.010736558586358996,-0.0007750820368528002,-0.0010009785182774006,-0.0014295978471636998,-0.005020583048462902,-0.0122304353863,-0.012602550908923201,-0.0013995422050356995,-0.00019105756655329962,-0.0011542976135388002,-0.0023971647024154975,-0.0078167971223593,-0.0062094749882817,0.0012736446224152998,-0.0023378101177514,-0.0006929384544492,-0.006644755601882902,-0.009888824075460502,-0.0028666728176177,-0.0035901390947401003,-0.0021029729396105003,-0.00022431079560182766,-0.0099588008597493,-0.0091432381886988,-0.0016806016647024,-0.0035194870433770996,-0.0012786451225110043,-5.043232886237092e-05
members/member_492.png,1,-0.010488625615835204,-0.03613251447677619,-0.061882421374321,-0.0026282463222743,-0.0026848600246012003,-0.0025173816829920006,-0.003535188734531399,-0.010283656418323503,-0.0335466414690018,-0.0007820175960659998,0.0028406460769474003,-0.0040559405460954,-0.001206999644637101,-0.008889913558959905,-0.022195398807525607,0.00023803766816860028,-0.0023526358418167,-0.002438239287585,-0.0058196634054183995,-0.015501450747251497,-0.029222883284091998,-0.0023842235095799004,-0.0026854020543396005,-0.0026433800812810998,-0.0038343481719493987,-0.013886658474803002,-0.013727851212024699,0.00010663457214829964,-0.0017654779367148998,-0.0008053400961215999,-0.0027051949873566003,-0.0110397767275572,-0.0065213260240853,-0.0002339384518563999,-0.00185118871741,-0.00024305062834179998,-0.008176782168448,-0.0084181140991859,-0.0037290290056262,-0.0043720540124923,-0.0009810676274354647,-9.195927850660698e-05
members/member_493.png,1,-0.007431693375110696,-0.028841145336628002,-0.05942352116107939,-0.00014954432845109937,-0.0015358841046690993,-0.0034303897991777004,-0.0035076476633548043,-0.012667939066886902,-0.028135348111391102,-0.0018778555095196013,0.0007767118513583998,-0.0016276733949780004,-0.0024578161537647976,-0.010104004293680205,-0.014858189970254898,-0.001011000014841599,-0.002769848797470301,-0.00045893806964159966,-0.0017065890133380994,-0.014945454895496396,-0.0186458267271518,0.0013191374018789006,-0.0010984232649206994,-0.0023171516368166003,-0.005964955314993799,-0.012576974928379003,-0.009826490655541502,-0.002385638188570801,-0.0009315563365817001,-0.0010759345022960999,-0.006456415168941,-0.0115948226302862,-0.004932801704853699,-0.0012593232095240992,-0.0031256325310096006,-0.0005148923810339,-0.011954908957704902,-0.0119676603935659,-0.0027896926912945,-0.0038730370579288004,-0.0017906152279465453,-7.295702380352221e-05
members/member_494.png,1,-0.002945836633443902,-0.020858768373727805,-0.0317789763212204,0.000684858299791799,-0.0027581104077398994,-0.0027909707278012995,-0.005624033510684898,-0.0066586248576641985,-0.013652576133608797,-0.0022588088177144,-0.00014118850231170047,-0.0004843794740737005,-0.001817172393202799,-0.007113199681043597,-0.0080010555684567,-0.0001440881751477996,0.0003493851982057008,-0.0015759868547319997,-0.001020235940814001,-0.0109081119298935,-0.007874679751694199,0.0004536206834017996,-0.0021620523184538,-0.0010187145089731,-0.0039622178301216004,-0.0101549560204148,-0.0037607818376273,-0.0013536107726395,-0.0022349655628204003,-0.0006056693964637001,-0.002297515980899301,-0.006984767969697701,-0.0019201873801647999,-0.00027446867898099983,-0.0014824669342488,-0.00032958725932990006,-0.008549737045541399,-0.0055201672075782,-0.0011186581468792,-0.0042600069427863,-0.000966064515523585,-0.00012587129458547223
members/member_495.png,1,-0.0026007257401943,-0.019179612398147604,-0.03497925028204919,-0.0007538516074419004,-0.0009787920862436,-0.0014175628311932,-0.005272846668958699,-0.010556839406490305,-0.015797011554241104,-0.0029599131084979005,-0.0023320754989982,-0.0018450773786753997,-0.002444293349981301,-0.0095619820058346,-0.011282738298177799,0.0010349242947996,-0.0003808806650340002,-0.0015951374080032002,-0.0012413058429955985,-0.014747560024261499,-0.0124224089086055,-0.00031686667352920014,-0.0017227469943464002,-0.0012091534445062,-0.004959247075021302,-0.011192524805664999,-0.005796566605567999,-0.0015183715149759995,-0.0017770568374545,-0.0005766133544967,-0.004177144728601,-0.0072610736824572,-0.0025186982238665,-0.0008026715368033002,-0.0009250905131921,-0.00012886719196093636,-0.0091209480306133,-0.0050769082154147,-0.0014091244083829,-0.0039167391951195,-0.0009138009372690496,-5.2496739954221994e-05
members/member_496.png,1,-0.006297048181295398,-0.023213908076286288,-0.05450028926134119,-0.0025007384829223997,-0.0019415696151553995,-0.0011401008814574,-0.0004213154315948972,-0.013687167316675207,-0.027984373271465295,0.0021842769347132007,0.0010653636418283003,-0.0034519191831350006,-0.0047697033733129016,-0.010070424526929897,-0.016645602881908403,-0.0026197507977486004,-0.0010426691733301007,-0.0008220411837101,-0.0015815570950508014,-0.0175832137465477,-0.018557008355855897,0.0020387596450746,-0.0030050482600926997,-0.0026444939430803,-0.003839002922177398,-0.015761252492666203,-0.008679733145982,-0.0021716034971177006,-0.0023725528735668005,-0.0006974988500588,-0.0063091265037655,-0.0103503614664078,-0.0037537873722613,-0.0012975246645510995,-0.0009738135850056997,-0.0002162297969333898,-0.0096045410027728,-0.0075772881391458005,-0.0020862735837000003,-0.0033850439358502,-0.0011848720350826078,-3.467495844233781e-05
members/member_497.png,1,-0.004420051351189603,-0.0100387632846832,-0.0347522534430028,0.0014680461026729003,-0.0012968662194907006,-0.002255636267364,-0.0011013876646756987,-0.009339615702629096,-0.0141090806573629,0.0013005184009671003,-0.0017558736726641993,-0.0015048875939101002,-0.0021161176264286007,-0.010292738676071202,-0.007909607142209998,-0.0022410051897168003,-0.0014381571672857007,-0.0007948812562971999,-0.006624799221754098,-0.011577004566788701,-0.0079288305714726,-0.0016917693428696,-0.0013987871352582996,-0.0010340311564506,-0.0024209329858422,-0.0067308824509382005,-0.0037850935477764,0.0006541041657328996,-0.00048051192425190015,-0.0006335561629383999,-0.0030923392623663,-0.004971040412783599,-0.0017858886858448,-0.0013339258730411998,-0.0011549172922968999,-0.00034014791162915694,-0.008075751364231101,-0.0050983754626941005,-0.0009132109553321,-0.0044351698597893,-0.0014279358729253938,-4.2651234252844006e-05
members/member_498.png,1,-0.0044424869120121,-0.0273755453526974,-0.05062684044241911,-0.0005823001265526009,-0.0024017663672567004,-0.0028777944389730002,-0.0035729687660931986,-0.012390859425067902,-0.015374632552266097,-0.0002285423688590995,-0.0013995538465677998,-0.0015206872485578,-0.0047917952761054,-0.007711060345172799,-0.0093456562608481,-0.0029891738668083997,-0.0009390451014042,-0.0006511909887195,-0.0009851539507509006,-0.0097609842196107,-0.008133500348776499,0.0009010140784084996,-0.001074783038348,-0.0009302342077716999,-0.002518849447369501,-0.005043487064540401,-0.0031198768410832,-0.0010456689633428998,-0.0006836797110736001,-0.0001644153671805,-0.0027876696549355992,-0.0027221525087953,-0.0012501797755249,-0.0001920294016600002,-0.0004844180657528999,-3.7289202737199995e-05,-0.0063026699353941,-0.0022670375838060998,-0.0007122685856301722,-0.0037742615095339,-0.0006722253347105758,-9.866499931368829e-05
members/member_499.png,1,-0.007176917046308504,-0.0348295792937279,-0.0936491116881371,3.967061638840072e-05,-0.003161640837788599,-0.005124778952449599,-0.004301078617572798,-0.0194139033555985,-0.03930801153182979,-0.0006689103320241009,0.0003192825242876989,-0.0026434529572725,0.0006304811686277008,-0.011622689664363799,-0.020818114280700704,0.0002651326358317999,-0.001560476608574399,-0.0006513975095004004,-0.004087597131729098,-0.014803089201450396,-0.022956343367695798,-0.0006278781220317,-0.0007741958834231004,-0.0020764438668266,-0.0041342042386532,-0.009844902902841603,-0.0101697444915772,-0.0016782446764408996,-0.0007728738710283999,-0.0010299719288014,-0.0046869413927197005,-0.0096306195482611,-0.005460584070533499,-0.0015838872641324997,-0.003061446477659,-0.0004714393871836,-0.013354233698919402,-0.0129928273963742,-0.0034062709455610998,-0.0040374451200478004,-0.0019033645912713637,-0.00011608123168112031
nonmember_0.png,0,-0.002790406346321099,-0.027316182851791396,-0.06266719102859501,-0.0016266368329524994,-0.0027643721550702997,-0.0014456026256085006,-0.0015221871435642034,-0.01484677940607071,-0.0308994278311729,-3.117602318519937e-05,-0.0005055228248238008,-0.0023815287277102,-0.003148002550005899,-0.014878083020448699,-0.016700595617294298,-0.0018708780407906012,-0.0033734822645783997,-0.0013547041453420994,-0.0026662107557058994,-0.020983491092920296,-0.0193912442773581,0.0017040567472577008,-0.0022008451633155,-0.0024105110205710004,0.00014134868979459939,-0.0162011981010437,-0.009642790071666199,-0.001991196535527701,-0.0016002107877283998,-0.0008456308860332001,-0.010112896561622599,-0.0103371436707675,-0.004109881119802599,-0.0038253683596849,-0.0015974725829438002,-0.0001872629436547565,-0.016411028453149002,-0.007068888633512,-0.002324299843167,-0.0034811049117706994,-0.0006842131533630156,-4.4533466279972345e-05
nonmember_1.png,0,-0.004914456978440302,-0.018570877611637095,-0.038427211344242096,-0.0006049750372768004,7.787719368940009e-05,-0.0025721304118632993,-0.0024355426430702,-0.009303916245698901,-0.018801931291818702,-0.0004761703312396986,-0.0013926457613707005,-0.001156321261078101,-0.002897063270211199,-0.005680449306964895,-0.013721514493226998,0.00020637828856709915,-0.0022626826539635997,-0.0024952366948128,-0.0052033718675374985,-0.0159775763750076,-0.017680024728179,-0.0024907551705837996,-0.0018754554912447006,-0.0023139661643654,-0.005558690056204801,-0.011005207896232702,-0.0134856337681412,-0.0005645197816193,-0.0011979348491877998,-0.0017681826720945997,-0.0019576502963901,-0.009359102696180299,-0.0068442402407527005,0.0003046090714633994,-0.0011002582032233,-0.00043637929775280004,-0.0094329242128879,-0.008246366342064,-0.0039058620895957995,-0.003633527434431,-0.0013336959746083933,-0.00012627985779542486
nonmember_2.png,0,-0.005437692627310704,-0.022181361913681003,-0.05462527275085449,0.0003505451604724,0.000793680548667899,-0.0014219270087778004,0.0003077518194914003,-0.017068810760974898,-0.029077682644128806,-0.0004125097766519009,-0.0008248314261435994,-0.0037483521737159,-0.004065766930580198,-0.009955208748578998,-0.015666615217924097,-0.0008478495292364996,-0.0034503461793065,-0.0014928102027624,-0.004233133047819099,-0.015684807673096702,-0.0163678023964167,4.689721390600029e-05,-0.0007451958954335005,-0.0013488725526259002,-0.0038369987159967006,-0.010173731483519098,-0.007063141092658,-0.0009333444759249002,-0.0018684314563869996,-0.0007415372238029,-0.0032882681116461997,-0.0058677960187196,-0.0029828894184903,-0.0017070784233510997,-0.0010228937026113,-0.00023332118871612295,-0.0112690972164274,-0.0047804829373490005,-0.0015809348406037,-0.0038328213850036003,-0.0010458144934091106,-5.5101500038290396e-05
nonmember_3.png,0,-0.008499925956130097,-0.02718650549650191,-0.058767840266227694,0.00042339321225880015,-0.0017081573605536998,-0.0016666948795317996,0.0003501642495393996,-0.0124168135225773,-0.034362465143203805,9.327940642839955e-05,-0.003380749374628101,-0.003882994875311901,-0.0029066950082779,-0.013516027480363894,-0.0219123773276806,-0.0032833339646459,-0.0010802717879415,-0.0013489150442182996,-0.0051889307796955005,-0.014864008873701103,-0.0217266492545604,0.0002919067628681998,-0.0005561816506086999,-0.0017193688545376002,-0.0045518474653362985,-0.008632862940430601,-0.010599675588309798,-0.0014463062398136,-0.0016819150187075997,-0.0014306819066405,-0.0019996790215373005,-0.006834059022366999,-0.005275533068925101,0.0018001231364906,-0.0015727906720712,-0.0005523551226361,-0.0095854904502631,-0.0069875575136394,-0.0031250490428646996,-0.0060637395363300995,-0.0010697076941141711,-0.0001247744075953309
nonmember_4.png,0,-0.003932904452085502,-0.02968765795230871,-0.0786384046077729,0.0006271740421653002,-0.0013327067717910004,-0.004459232557565001,-0.0027367323637008945,-0.0154042169451713,-0.034284640103578595,-8.897762745620034e-05,-0.0016208067536354004,-0.0014254213310778002,-0.006073322147130904,-0.014944028109312092,-0.019955120980739496,-0.0021314611658453993,-0.0010931640863418995,-0.0021168871317058997,-0.0056859534233809,-0.019178204238414702,-0.021489499136805604,-0.0011082771234214002,-0.0022885384969413003,-0.0017848393181339002,-0.006174309179186798,-0.0144464131444693,-0.009752019308507397,-0.00029830494895579946,-0.0018663958180695998,-0.0008073593489825999,-0.004950331524014501,-0.0087512792088091,-0.0042594608385116,-0.0015419246628879998,-0.0007688722689636001,-0.00015194102888919225,-0.0091163405450061,-0.005326573358615899,-0.0022863110934849998,-0.0036005469737575005,-0.00045956781104901096,-3.7946832890156657e-05
nonmember_5.png,0,-0.005222450941801099,-0.03385736793279649,-0.06376128643751139,-0.00022659450769420102,-0.0010371105745433998,-0.0046693538315594,-0.004720665514469102,-0.0176219306886196,-0.029146805405616802,0.00022823177278040105,-0.0013488898985088002,-0.0013287265319377002,-0.0013745352625847002,-0.008569441735744504,-0.0169878862798214,7.877126336099972e-05,-0.0008754893206059993,-0.0019109426066279,-0.0022558830678462982,-0.014677152037620596,-0.015287364833056899,-0.0017093382775784007,-0.0021393683273345,-0.0012396745150909001,-0.005657184869051,-0.011240144260227602,-0.0062602078542114,-0.0005885809659957998,-0.0018345505231992002,-0.0004426150408108,-0.0044955788180232,-0.006935366429388599,-0.0026513712946325,-0.0010695639066397996,-0.001078340690583,-0.00011237496801181249,-0.0115323519567028,-0.0045319433847908,-0.0014238349249354,-0.0042496964451857,-0.0006628928895224084,-3.2458083296660334e-05
nonmember_6.png,0,-0.0073664188385009,-0.023865044116973794,-0.05661398917436598,-0.0030110664665698988,-0.0009091356769204001,-0.001171050593256999,-0.0030657090246678023,-0.014342077076435103,-0.026640642434358604,-0.0004470180720091005,-4.0004029870099184e-05,-0.003166413865983501,-0.00011347606778139979,-0.010335475206375198,-0.015125479549169499,-0.0007834215648471997,-0.0005999114364385015,-0.00039607612416150007,-0.0068995747715235,-0.017177883535623502,-0.01879857853055,-0.0004571536555886,-0.002172803040593899,-0.002538833534345,-0.0012750755995512009,-0.011635346338152903,-0.0109901316463948,0.002434282097965499,-0.0029159046243876,-0.0014657307183369999,-0.0019647218286991015,-0.013446645811200099,-0.006895706523209801,-0.003637083806097499,-0.0020520319230855,-0.0007393425476039,-0.018233163747936498,-0.0114792529493571,-0.0041663080337457,-0.0042806357378141,-0.0013249466792330162,-0.00012604306539280096
nonmember_7.png,0,0.008044023066759103,-0.033778510987758595,-0.0475507751107216,0.0006170095875859,-0.0043947240337728994,-0.0038434593006969,-0.007441453635692603,-0.024930205196142204,-0.020394261926412603,-0.0008733160793781003,-0.0013025170192122997,-0.0018177621532231001,-0.007097981870174394,-0.015888802707195303,-0.010233664885163297,-0.0026515698991715995,-0.0017413510940969,-0.0010307546472176998,-0.010540580376982703,-0.017329156398773197,-0.009694966487586502,-0.0011768527328967996,-0.0014584655873477004,-0.0009183681104333,-0.0057183746248484005,-0.0095594981685281,-0.0039646329823881,0.0010000197216868002,-0.0016806233907118,-0.0004814621934200999,-0.0052611008286476,-0.006126396823674399,-0.0015623368090019003,-0.0026320926845074004,-0.0009206241811626,-0.00013897088865628924,-0.0120931437704712,-0.0039058402035153004,-0.0007915784808573708,-0.0038626501336693,-0.0005631460899166649,-1.0322146408725537e-05
nonmember_8.png,0,-0.0019467137753962985,-0.025782413780689198,-0.04795563593506821,-0.004541352391243,-0.0011229505762457986,-0.0024686567485332003,-0.006259050220251104,-0.016583103686571107,-0.0229912139475345,-0.0007010600529610989,-0.002591134048998401,-0.002475532470271,-0.005673091858625398,-0.010995663702488001,-0.013248797506094,-0.0013019870966673001,-0.0013565975241362997,-0.0011409132275731002,-0.004431299865245802,-0.019499313086271296,-0.0128619791939855,0.0011257957667111995,-0.0024721829686314,-0.0011329784174449,-0.005107970908284198,-0.0122581925243139,-0.0054075357038527,-0.0023701586760579993,-0.00042788521386679995,-0.0004974175972166001,-0.002956191077828402,-0.0080722300335765,-0.0023226722842083,0.0014933655038476,-0.0018356394721194998,-0.0001319716247963,-0.0110915955156088,-0.0053341935563367,-0.0012879413479823,-0.0051119541749359,-0.0006756391139787946,-7.038810508665862e-05
nonmember_9.png,0,-0.0009973049163818984,-0.021149270236492088,-0.062248036265373216,-0.002083542291075,0.002665592357516301,-0.001201412640512,-0.0070417653769255,-0.017539042979478905,-0.0342367663979531,-0.0003324542194604995,-0.0031808894127608005,-0.0029775639995932,-0.0019459035247564004,-0.009533759206533397,-0.021016892045736292,0.00042476831004019996,-0.0006767110899089995,-0.0015104953199625007,-0.0027546379715203996,-0.017094569280743602,-0.025537844747304903,-0.0016118716448545005,-0.0020470460876823,-0.0035839292686432995,-0.0055267717689275984,-0.012906724587082901,-0.014155916869640399,0.0006659952923656004,-0.0013481010682881,-0.0016110537690110002,-0.0036780573427677016,-0.0091689052060246,-0.0069187004119157,-0.0012690522707999004,-0.002156589529477,-0.0005340370407793999,-0.0130622053984553,-0.0085038481629454,-0.003951102582505,-0.0037758122198283998,-0.001388971977576131,-0.00019571606753738093
nonmember_10.png,0,-0.003252211958169899,-0.012577071785926895,-0.024927780032157898,0.0019381474703550998,-9.244540706280016e-05,-0.0015484662726522004,-0.0016942359507083997,-0.004032324999570805,-0.012160835787654,-0.0005930373445152994,-0.00023391982540480003,-0.0020758402533828995,-0.0040425229817629,-0.005768705159425694,-0.009367462247610002,-0.0005694371648133001,-0.0017160619609057999,-0.0014169535133987002,-0.0010815057903528005,-0.013913951814174704,-0.0102350390516222,9.295763447879964e-05,-0.0016224286518991002,-0.0012885765172542,-0.005059595219790901,-0.010115566663443999,-0.004361515166238001,-0.0018851994536816996,-0.0015149180544541,-0.0003340778348501001,-0.0014395155012608008,-0.0063411197625101,-0.001759745995514,-0.0001128111034631998,-0.0010923636727966,-0.00015081535821080122,-0.0096791258547455,-0.0037128457915968998,-0.0009530206370983001,-0.0046044811606407,-0.00036513783197729085,-2.323703301954083e-05
nonmember_11.png,0,-0.0010318681597710037,-0.023901090025901794,-0.0611527860164643,-0.00012570247054100037,0.0011400347575546005,-0.0008792486041783992,-0.0043199453502893,-0.0157828852534294,-0.0349780619144439,-0.0008410615846514997,-0.0032379636541009,-0.0031497916206718003,-0.001763366162776999,-0.008456196635961505,-0.020591691136360196,0.00012292061001059965,-0.001111978199333001,-0.0015241154469548997,-0.0046192985028028,-0.018653828650713,-0.0288471058011055,-0.0009019854478538002,-0.0016362401656805992,-0.0025856792926789002,-0.0041716694831848995,-0.012095367535948698,-0.0164358895272016,-0.0010714214295148,-0.0016149177681655004,-0.0014035593485459,-0.005603861995041301,-0.011459274217486399,-0.007961017079651399,-0.0020145520102233,-0.0019196835346520001,-0.0004263569717296,-0.008233095519244699,-0.011614337738137701,-0.004506032099016,-0.0023223633179441,-0.0017060360696631797,-0.00013645097351394208
nonmember_12.png,0,-0.005949385464191499,-0.03006591647863391,-0.05859941244125359,-0.004465171135962001,-0.0014402205124496997,-0.0039049014449118995,-0.004592873156070702,-0.013659436255693394,-0.026781931519508397,0.0010828841477633008,0.0014863600954412998,-0.0019455335568637003,-0.0035179611295460995,-0.011407498270273202,-0.014092434197664296,-0.0008241054601968003,-0.0040359692648053004,-0.0011027489090338,-0.005647433921694801,-0.0189099609851837,-0.015453207306563802,0.00016527948901059932,-0.0010849270038307,-0.0011023648548871001,-0.0055445488542318,-0.0132902171462775,-0.0064921090379358,-0.0036798575893043995,-0.00216328445822,-0.0005035546782893,-0.0053566722199321,-0.0090495483018458,-0.0028828856302424996,0.00021910341456529963,-0.0012573171406984,-0.00019510857237028923,-0.008692595874890699,-0.007386639830656299,-0.0015448423946509,-0.0033899089321494,-0.0011028719309251374,-3.873422974720597e-05
nonmember_13.png,0,-0.010704481974244097,-0.017015889286994906,-0.04963746666908271,-0.0038346438668667993,0.0003700465895235998,-0.0009086579084397004,-0.0006309598684311017,-0.012317106127738994,-0.0317785777151584,-0.0004856106825173005,-0.0012813243083656,-0.0026904256083071006,-0.0027117654681205992,-0.0083863511681556,-0.017162133008241702,3.272481262680052e-05,7.087923586369949e-05,-0.0013420754112302997,-0.0055653257295489,-0.0094209127128125,-0.018752945587038997,-0.0025290972553193005,0.0006787939928472007,-0.0015807952731848002,-0.0017184503376483987,-0.0096693579107523,-0.011286368593573601,-0.0002370090223849002,-0.0037088571116328005,-0.0017248595831916,-0.001763986423611601,-0.0104836486279964,-0.0064506018534302,0.00010777451097960036,-0.0016877616290002996,-0.0004966236010658999,-0.0063307080417871996,-0.0127098587690853,-0.0041425357194385,-0.0024887258186936,-0.0019566073860914648,-0.00015979896124915084
nonmember_14.png,0,-0.0009741447865962982,-0.026170633733272594,-0.07426634430885319,0.000854094512760601,-0.0019492665305733004,-0.0036743776872753993,-0.0006623938679694991,-0.016408860683441107,-0.0376447141170501,-0.00014924071729180075,-0.0028216922655702,-0.0023363535292447004,-0.004732899367809299,-0.013966456055641195,-0.022866461426019696,-0.0016652815975248996,-0.0006235381588339996,-0.0030703083612025,-0.0011514350771904026,-0.020936712622642503,-0.028768554329872197,0.0007868721149861995,-0.0021777739748358,-0.0020050886087119,-0.006333963945508,-0.013948958367109299,-0.015514549799263401,-0.0021303202956914997,-0.0014365375973285,-0.0015760710812173998,-0.008199253119528299,-0.0108743673190475,-0.0070085753686726,-0.002290042117238,-0.0021763663971796,-0.00038653751835229994,-0.0121816011378541,-0.010944976995233401,-0.0039342884847429005,-0.0029445072868839,-0.0015814655271242232,-0.00012367306771912483
nonmember_15.png,0,-0.007589302957057897,-0.0352010577917099,-0.07026579976081848,-0.0012306850403546992,-0.003328378312289701,-0.004449722357094299,-0.0007539391517639021,-0.0184077098965644,-0.03487267345190051,0.0009909272193907998,0.0009109592065215007,-0.0008467584848404,-0.0021417997777462006,-0.012852173298597398,-0.020533327013254193,0.0005012117326259995,-0.0011237808503210007,-0.002363238716498,-0.004901140928268495,-0.0170615427196026,-0.023725654929876303,0.0008516618981957002,-0.0027835569344461,-0.0019282317953184002,-0.0062955655157566,-0.015793249011039703,-0.0121282748878002,-0.0038039656355976998,-0.0014780864585190998,-0.0011563632288017,-0.007617631927132603,-0.0121825039386749,-0.005995308281853799,-0.0032940567471086996,-0.0020407066331244996,-0.00021535805717569999,-0.015621841419488199,-0.0089052742114291,-0.0034213437029393,-0.0033073915401473,-0.000889932700374607,-0.00011465468196547089
nonmember_16.png,0,-0.0069606900215148995,-0.027838103473186507,-0.053187787532806396,-0.005046363919973299,-0.0008071986958383993,-0.0039954227395356,-0.005200527608394602,-0.013067297637462588,-0.025982286781072596,-0.0014596129767597008,0.00013568811118599977,-0.0020252563990652995,-0.000893948599696201,-0.011573255062103306,-0.019610490649938604,-0.0006847348995506998,-0.0023209066130221003,-0.0013040048070252002,-0.0019786525517702,-0.014822147786617203,-0.021537659689784095,0.0008157985284925002,-0.0010017734020948002,-0.002572787576355,-0.004214240238070498,-0.015558216720819498,-0.011099368333816502,-0.0011153114028275004,-0.0019879268947988996,-0.0007825609645806,-0.002327311784029,-0.0107797682285309,-0.0051468436140566995,-3.384472802279992e-05,-0.0012718425132333998,-0.0004400472680573,-0.0142992709297687,-0.012425147753674499,-0.003113141443464,-0.005112943938002,-0.00246631962363607,-0.00010417512021367671
nonmember_17.png,0,-0.006388839334249503,-0.0236276313662529,-0.0676568746566773,-0.0015966761857271004,-0.003630000166594899,-0.0038672899827361003,-0.001663016155362098,-0.024604953825473702,-0.0310452878475189,-0.0012720748782158002,-0.00048432778567080066,-0.0019953832961619004,-0.0028617903590203025,-0.014647424221038902,-0.0175363048911095,-0.0011122496798633991,-0.0015265466645360002,-0.0009557849261910001,-0.0040303375571966,-0.020782522857189102,-0.019572781398892396,0.0010970858857034995,-0.0027368033770471998,-0.0022166364360600996,-0.006264602765440899,-0.0157929565757513,-0.008471944369375699,-0.0032221181318162996,-0.0007990759331733001,-0.0005012874607928,-0.0035357354208827,-0.010322328656911899,-0.0039541660808027,0.0005210279487072996,-0.0019998151110484997,-0.0003048969083465,-0.011457961169071499,-0.0086845608893782,-0.0023075024364516,-0.0047254515811801,-0.0009487466850259362,-5.844161205458107e-05
